library_name,batch,sample_name,sequencing_batch,device_operation,habitat,station,cruise,type,experiment,fwd,rev
SO21-MIME-5207D,SciLife,SO21-MIME-5207D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5207D/VC-3227-SO21-MIME-5207D_S31_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5207D/VC-3227-SO21-MIME-5207D_S31_L001_R2_001.fastq.gz
SO21-MIME-5208L,SciLife,SO21-MIME-5208L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5208L/VC-3227-SO21-MIME-5208L_S32_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5208L/VC-3227-SO21-MIME-5208L_S32_L001_R2_001.fastq.gz
SO21-MIME-5209D,SciLife,SO21-MIME-5209D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5209D/VC-3227-SO21-MIME-5209D_S33_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5209D/VC-3227-SO21-MIME-5209D_S33_L001_R2_001.fastq.gz
SO21-MIME-5210L,SciLife,SO21-MIME-5210L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5210L/VC-3227-SO21-MIME-5210L_S34_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5210L/VC-3227-SO21-MIME-5210L_S34_L001_R2_001.fastq.gz
SO21-MIME-5211D,SciLife,SO21-MIME-5211D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5211D/VC-3227-SO21-MIME-5211D_S126_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5211D/VC-3227-SO21-MIME-5211D_S126_L003_R2_001.fastq.gz
SO21-MIME-5212L,SciLife,SO21-MIME-5212L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5212L/VC-3227-SO21-MIME-5212L_S127_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5212L/VC-3227-SO21-MIME-5212L_S127_L003_R2_001.fastq.gz
SO21-MIME-5213D,SciLife,SO21-MIME-5213D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5213D/VC-3227-SO21-MIME-5213D_S128_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5213D/VC-3227-SO21-MIME-5213D_S128_L003_R2_001.fastq.gz
SO21-MIME-5214L,SciLife,SO21-MIME-5214L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5214L/VC-3227-SO21-MIME-5214L_S35_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5214L/VC-3227-SO21-MIME-5214L_S35_L001_R2_001.fastq.gz
SO21-MIME-5215D,SciLife,SO21-MIME-5215D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5215D/VC-3227-SO21-MIME-5215D_S129_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5215D/VC-3227-SO21-MIME-5215D_S129_L003_R2_001.fastq.gz
SO21-MIME-5216L,SciLife,SO21-MIME-5216L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5216L/VC-3227-SO21-MIME-5216L_S130_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5216L/VC-3227-SO21-MIME-5216L_S130_L003_R2_001.fastq.gz
SO21-MIME-5217D,SciLife,SO21-MIME-5217D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5217D/VC-3227-SO21-MIME-5217D_S131_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5217D/VC-3227-SO21-MIME-5217D_S131_L003_R2_001.fastq.gz
SO21-MIME-5218L,SciLife,SO21-MIME-5218L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5218L/VC-3227-SO21-MIME-5218L_S36_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5218L/VC-3227-SO21-MIME-5218L_S36_L001_R2_001.fastq.gz
SO21-MIME-5219D,SciLife,SO21-MIME-5219D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5219D/VC-3227-SO21-MIME-5219D_S37_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5219D/VC-3227-SO21-MIME-5219D_S37_L001_R2_001.fastq.gz
SO21-MIME-5220L,SciLife,SO21-MIME-5220L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5220L/VC-3227-SO21-MIME-5220L_S132_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5220L/VC-3227-SO21-MIME-5220L_S132_L003_R2_001.fastq.gz
SO21-MIME-5301,SciLife,SO21-MIME-5301,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5301/VC-3227-SO21-MIME-5301_S38_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5301/VC-3227-SO21-MIME-5301_S38_L001_R2_001.fastq.gz
SO21-MIME-5302,SciLife,SO21-MIME-5302,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5302/VC-3227-SO21-MIME-5302_S19_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5302/VC-3227-SO21-MIME-5302_S19_L001_R2_001.fastq.gz
SO21-MIME-5307D,SciLife,SO21-MIME-5307D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5307D/VC-3227-SO21-MIME-5307D_S133_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5307D/VC-3227-SO21-MIME-5307D_S133_L003_R2_001.fastq.gz
SO21-MIME-5308L,SciLife,SO21-MIME-5308L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5308L/VC-3227-SO21-MIME-5308L_S20_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5308L/VC-3227-SO21-MIME-5308L_S20_L001_R2_001.fastq.gz
SO21-MIME-5310L,SciLife,SO21-MIME-5310L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5310L/VC-3227-SO21-MIME-5310L_S134_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5310L/VC-3227-SO21-MIME-5310L_S134_L003_R2_001.fastq.gz
SO21-MIME-5311D,SciLife,SO21-MIME-5311D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5311D/VC-3227-SO21-MIME-5311D_S21_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5311D/VC-3227-SO21-MIME-5311D_S21_L001_R2_001.fastq.gz
SO21-MIME-5312L,SciLife,SO21-MIME-5312L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5312L/VC-3227-SO21-MIME-5312L_S39_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5312L/VC-3227-SO21-MIME-5312L_S39_L001_R2_001.fastq.gz
SO21-MIME-5313D,SciLife,SO21-MIME-5313D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5313D/VC-3227-SO21-MIME-5313D_S135_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5313D/VC-3227-SO21-MIME-5313D_S135_L003_R2_001.fastq.gz
SO21-MIME-5314L,SciLife,SO21-MIME-5314L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5314L/VC-3227-SO21-MIME-5314L_S40_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5314L/VC-3227-SO21-MIME-5314L_S40_L001_R2_001.fastq.gz
SO21-MIME-5315D,SciLife,SO21-MIME-5315D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5315D/VC-3227-SO21-MIME-5315D_S136_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5315D/VC-3227-SO21-MIME-5315D_S136_L003_R2_001.fastq.gz
SO21-MIME-5316L,SciLife,SO21-MIME-5316L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5316L/VC-3227-SO21-MIME-5316L_S137_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5316L/VC-3227-SO21-MIME-5316L_S137_L003_R2_001.fastq.gz
SO21-MIME-5317D,SciLife,SO21-MIME-5317D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5317D/VC-3227-SO21-MIME-5317D_S138_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5317D/VC-3227-SO21-MIME-5317D_S138_L003_R2_001.fastq.gz
SO21-MIME-5319D,SciLife,SO21-MIME-5319D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5319D/VC-3227-SO21-MIME-5319D_S22_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5319D/VC-3227-SO21-MIME-5319D_S22_L001_R2_001.fastq.gz
SO21-MIME-5401,SciLife,SO21-MIME-5401,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5401/VC-3227-SO21-MIME-5401_S41_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5401/VC-3227-SO21-MIME-5401_S41_L001_R2_001.fastq.gz
SO21-MIME-5402,SciLife,SO21-MIME-5402,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5402/VC-3227-SO21-MIME-5402_S154_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5402/VC-3227-SO21-MIME-5402_S154_L004_R2_001.fastq.gz
SO21-MIME-5408L,SciLife,SO21-MIME-5408L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5408L/VC-3227-SO21-MIME-5408L_S155_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5408L/VC-3227-SO21-MIME-5408L_S155_L004_R2_001.fastq.gz
SO21-MIME-5409D,SciLife,SO21-MIME-5409D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5409D/VC-3227-SO21-MIME-5409D_S23_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5409D/VC-3227-SO21-MIME-5409D_S23_L001_R2_001.fastq.gz
SO21-MIME-5410L,SciLife,SO21-MIME-5410L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5410L/VC-3227-SO21-MIME-5410L_S156_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5410L/VC-3227-SO21-MIME-5410L_S156_L004_R2_001.fastq.gz
SO21-MIME-5411D,SciLife,SO21-MIME-5411D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5411D/VC-3227-SO21-MIME-5411D_S157_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5411D/VC-3227-SO21-MIME-5411D_S157_L004_R2_001.fastq.gz
SO21-MIME-5412L,SciLife,SO21-MIME-5412L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5412L/VC-3227-SO21-MIME-5412L_S158_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5412L/VC-3227-SO21-MIME-5412L_S158_L004_R2_001.fastq.gz
SO21-MIME-5413D,SciLife,SO21-MIME-5413D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5413D/VC-3227-SO21-MIME-5413D_S139_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5413D/VC-3227-SO21-MIME-5413D_S139_L003_R2_001.fastq.gz
SO21-MIME-5414L,SciLife,SO21-MIME-5414L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5414L/VC-3227-SO21-MIME-5414L_S24_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5414L/VC-3227-SO21-MIME-5414L_S24_L001_R2_001.fastq.gz
SO21-MIME-5415D,SciLife,SO21-MIME-5415D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5415D/VC-3227-SO21-MIME-5415D_S159_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5415D/VC-3227-SO21-MIME-5415D_S159_L004_R2_001.fastq.gz
SO21-MIME-5416L,SciLife,SO21-MIME-5416L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5416L/VC-3227-SO21-MIME-5416L_S42_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/230112_A00605_0524_AH5NH7DSX5/Sample_VC-3227-SO21-MIME-5416L/VC-3227-SO21-MIME-5416L_S42_L001_R2_001.fastq.gz
SO21-MIME-5417D,SciLife,SO21-MIME-5417D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5417D/VC-3227-SO21-MIME-5417D_S140_L003_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5417D/VC-3227-SO21-MIME-5417D_S140_L003_R2_001.fastq.gz
SO21-MIME-5418L,SciLife,SO21-MIME-5418L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5418L/VC-3227-SO21-MIME-5418L_S25_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5418L/VC-3227-SO21-MIME-5418L_S25_L001_R2_001.fastq.gz
SO21-MIME-5419D,SciLife,SO21-MIME-5419D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5419D/VC-3227-SO21-MIME-5419D_S160_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5419D/VC-3227-SO21-MIME-5419D_S160_L004_R2_001.fastq.gz
SO21-MIME-5420L,SciLife,SO21-MIME-5420L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5420L/VC-3227-SO21-MIME-5420L_S26_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5420L/VC-3227-SO21-MIME-5420L_S26_L001_R2_001.fastq.gz
SO21-MIME-5501,SciLife,SO21-MIME-5501,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5501/VC-3227-SO21-MIME-5501_S161_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5501/VC-3227-SO21-MIME-5501_S161_L004_R2_001.fastq.gz
SO21-MIME-5502,SciLife,SO21-MIME-5502,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5502/VC-3227-SO21-MIME-5502_S162_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5502/VC-3227-SO21-MIME-5502_S162_L004_R2_001.fastq.gz
SO21-MIME-5507D,SciLife,SO21-MIME-5507D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5507D/VC-3227-SO21-MIME-5507D_S163_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5507D/VC-3227-SO21-MIME-5507D_S163_L004_R2_001.fastq.gz
SO21-MIME-5508L,SciLife,SO21-MIME-5508L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5508L/VC-3227-SO21-MIME-5508L_S27_L001_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5508L/VC-3227-SO21-MIME-5508L_S27_L001_R2_001.fastq.gz
SO21-MIME-5509D,SciLife,SO21-MIME-5509D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5509D/VC-3227-SO21-MIME-5509D_S164_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5509D/VC-3227-SO21-MIME-5509D_S164_L004_R2_001.fastq.gz
SO21-MIME-5510L,SciLife,SO21-MIME-5510L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5510L/VC-3227-SO21-MIME-5510L_S165_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5510L/VC-3227-SO21-MIME-5510L_S165_L004_R2_001.fastq.gz
SO21-MIME-5511D,SciLife,SO21-MIME-5511D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5511D/VC-3227-SO21-MIME-5511D_S166_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5511D/VC-3227-SO21-MIME-5511D_S166_L004_R2_001.fastq.gz
SO21-MIME-5512L,SciLife,SO21-MIME-5512L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5512L/VC-3227-SO21-MIME-5512L_S167_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5512L/VC-3227-SO21-MIME-5512L_S167_L004_R2_001.fastq.gz
SO21-MIME-5513D,SciLife,SO21-MIME-5513D,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5513D/VC-3227-SO21-MIME-5513D_S168_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5513D/VC-3227-SO21-MIME-5513D_S168_L004_R2_001.fastq.gz
SO21-MIME-5514L,SciLife,SO21-MIME-5514L,VC-3227,,,,SAS-Oden,RNA,MIME,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5514L/VC-3227-SO21-MIME-5514L_S169_L004_R1_001.fastq.gz,/proj/fume/raw_data/central_arctic_ocean/VC-3227/221209_A00605_0518_AH7VLKDSX5/Sample_VC-3227-SO21-MIME-5514L/VC-3227-SO21-MIME-5514L_S169_L004_R2_001.fastq.gz
